COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,DISCUSSION TIME,LAB TIME,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS DISCUSSION,HAS LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
GEOG276,Principles of Python Programming and Geocomputing,3,3,"Reg, P-F, Aud",0102,Xin Tao,24,21,0,MW 11:00am-11:50am,,W 4:00pm-5:50pm,,1,0,1,1,0,0,,,,,,,,,"Introduces conceptual and practical aspects of scientific computing using the Python programming language. The main focus is on developing proficiency for the basic elements of the development environment, foundational syntax including variables, logical operators, looping, conditional statements, nesting, and common programming patterns for mathematical and textual computing. In addition, essential data structures and functionality for scientific computing, such as arrays, dataframes, and data visualization will be introduced. Throughout the course, students will also become exposed to various applications in the domain of the social and environmental sciences.Students must pay a $40.00 laboratory materials fee."
GEOG276,Principles of Python Programming and Geocomputing,3,3,"Reg, P-F, Aud",FC01,Instructor: TBA,20,12,0,MW 7:30pm-8:45pm,,,,1,0,0,1,0,0,Restricted to students in Freshmen Connection.,,,,,,,,"Introduces conceptual and practical aspects of scientific computing using the Python programming language. The main focus is on developing proficiency for the basic elements of the development environment, foundational syntax including variables, logical operators, looping, conditional statements, nesting, and common programming patterns for mathematical and textual computing. In addition, essential data structures and functionality for scientific computing, such as arrays, dataframes, and data visualization will be introduced. Throughout the course, students will also become exposed to various applications in the domain of the social and environmental sciences.Students must pay a $40.00 laboratory materials fee."
GEOG330,As the World Turns: Society and Sustainability in a Time of Great Change,3,3,"Reg, P-F, Aud",0101,Giovanni Baiocchi,15,0,0,MW 1:00pm-1:50pm,F 2:00pm-2:50pm,,,1,1,0,1,0,0,,,,,"GEOG330, GEOG360, or GEOG362",GEOG362,,,"Cultural geography course on society and sustainability. Culture is the basic building block that is key to sustainability of societies. Course will cover sustainability of societies on different scales, examining local, regional, and worldwide issues. Sustainability will be examined as a key element of environmental sustainability. How societies adjust to rapid world change will be examined as a positive and/or negative factor in sustainability."
GEOG330,As the World Turns: Society and Sustainability in a Time of Great Change,3,3,"Reg, P-F, Aud",0102,Giovanni Baiocchi,15,1,0,MW 1:00pm-1:50pm,F 9:00am-9:50am,,,1,1,0,1,0,0,,,,,"GEOG330, GEOG360, or GEOG362",GEOG362,,,"Cultural geography course on society and sustainability. Culture is the basic building block that is key to sustainability of societies. Course will cover sustainability of societies on different scales, examining local, regional, and worldwide issues. Sustainability will be examined as a key element of environmental sustainability. How societies adjust to rapid world change will be examined as a positive and/or negative factor in sustainability."
GEOG330,As the World Turns: Society and Sustainability in a Time of Great Change,3,3,"Reg, P-F, Aud",0103,Giovanni Baiocchi,15,0,0,MW 1:00pm-1:50pm,F 11:00am-11:50am,,,1,1,0,1,0,0,,,,,"GEOG330, GEOG360, or GEOG362",GEOG362,,,"Cultural geography course on society and sustainability. Culture is the basic building block that is key to sustainability of societies. Course will cover sustainability of societies on different scales, examining local, regional, and worldwide issues. Sustainability will be examined as a key element of environmental sustainability. How societies adjust to rapid world change will be examined as a positive and/or negative factor in sustainability."
GEOG330,As the World Turns: Society and Sustainability in a Time of Great Change,3,3,"Reg, P-F, Aud",0104,Giovanni Baiocchi,15,0,0,MW 1:00pm-1:50pm,F 12:00pm-12:50pm,,,1,1,0,1,0,0,,,,,"GEOG330, GEOG360, or GEOG362",GEOG362,,,"Cultural geography course on society and sustainability. Culture is the basic building block that is key to sustainability of societies. Course will cover sustainability of societies on different scales, examining local, regional, and worldwide issues. Sustainability will be examined as a key element of environmental sustainability. How societies adjust to rapid world change will be examined as a positive and/or negative factor in sustainability."
GEOG330,As the World Turns: Society and Sustainability in a Time of Great Change,3,3,"Reg, P-F, Aud",0105,Giovanni Baiocchi,15,4,0,MW 1:00pm-1:50pm,F 10:00am-10:50am,,,1,1,0,1,0,0,,,,,"GEOG330, GEOG360, or GEOG362",GEOG362,,,"Cultural geography course on society and sustainability. Culture is the basic building block that is key to sustainability of societies. Course will cover sustainability of societies on different scales, examining local, regional, and worldwide issues. Sustainability will be examined as a key element of environmental sustainability. How societies adjust to rapid world change will be examined as a positive and/or negative factor in sustainability."
GEOG330,As the World Turns: Society and Sustainability in a Time of Great Change,3,3,"Reg, P-F, Aud",0106,Giovanni Baiocchi,15,0,0,MW 1:00pm-1:50pm,F 1:00pm-1:50pm,,,1,1,0,1,0,0,,,,,"GEOG330, GEOG360, or GEOG362",GEOG362,,,"Cultural geography course on society and sustainability. Culture is the basic building block that is key to sustainability of societies. Course will cover sustainability of societies on different scales, examining local, regional, and worldwide issues. Sustainability will be examined as a key element of environmental sustainability. How societies adjust to rapid world change will be examined as a positive and/or negative factor in sustainability."
GEOG371,Programming for Image Analysis,3,3,"Reg, P-F, Aud",0101,Sergii Skakun,25,12,0,TuTh 9:30am-10:45am,,,,1,0,0,1,0,0,,"GEOG276, GEOG306, and GEOG272",,,,,,,"Introduces application programing interface (API) functions and image processing techniques for efficient processing of satellite images. The main programing language of the course is Python. The course will use a Geospatial Data Abstraction Library (GDAL) which provides a unified way of manipulating images incorporating geospatial information. For image processing, the course will use Python-based libraries such as scikit-image and OpenCV."
GEOG373,Geographic Information Systems,3,3,"Reg, P-F, Aud",0101,Naijun Zhou,25,8,0,MW 10:00am-10:50am,,F 9:00am-10:50am,,1,0,1,1,0,0,"Open to GEOG, GIS, SDS-GEOG, and ENSP-Coastal, Land Use, and Global majors, or GIS and Remote Sensing minors only.",,,,,,,,"Characteristics and organization of geographic data; creation and use of digital geospatial databases; metadata; spatial data models for thematic mapping and map analysis; use of geographic information system in society, government, and business.  Practical training with use of advanced software and geographic databases.Students must pay a $40.00 laboratory materials fee."
GEOG373,Geographic Information Systems,3,3,"Reg, P-F, Aud",0102,Naijun Zhou,25,0,0,MW 10:00am-10:50am,,F 1:00pm-2:50pm,,1,0,1,1,0,0,,,,,,,,,"Characteristics and organization of geographic data; creation and use of digital geospatial databases; metadata; spatial data models for thematic mapping and map analysis; use of geographic information system in society, government, and business.  Practical training with use of advanced software and geographic databases.Students must pay a $40.00 laboratory materials fee."
GEOG373,Geographic Information Systems,3,3,"Reg, P-F, Aud",0103,Naijun Zhou,25,0,0,MW 10:00am-10:50am,,F 3:00pm-4:50pm,,1,0,1,1,0,0,,,,,,,,,"Characteristics and organization of geographic data; creation and use of digital geospatial databases; metadata; spatial data models for thematic mapping and map analysis; use of geographic information system in society, government, and business.  Practical training with use of advanced software and geographic databases.Students must pay a $40.00 laboratory materials fee."
GEOG384,Internship in Geography I,3,3,"Reg, P-F",0101,Keith Yearwood,25,24,0,,,,Contact department or instructor for details.,0,0,0,1,0,0,,"GEOG211, GEOG306, GEOG212, and GEOG201; and (ENGL393 or ENGL390)",,Must be in Geography program,,,,,"Supervised field training to provide career experience. Introduction to professional level activities, demands, opportunities. Placement at a public agency, non-profit organization, or private firm. Participation requires application to the internship advisor in preceding semester."
GEOG385,Internship in Geography II,3,3,"Reg, P-F, Aud",0101,Keith Yearwood,25,25,0,,,,Contact department or instructor for details.,0,0,0,1,0,0,,"GEOG211, GEOG306, GEOG212, and GEOG201; and must have completed a Junior (Professional) English course",,Must be in Geography program,,,,,"Supervised field training to provide career experience. Introduction to professional-level activities, demands, opportunities. Placement at a public agency, nonprofit organization, or private firm. Participation requires application to the internship advisor in preceding semester."
GEOG418,Field and Laboratory Techniques in Environmental Science,1,3,"Reg, P-F, Aud",0101,Ralph Dubayah,20,8,0,W 4:00pm-6:30pm,,,,1,0,0,1,0,0,,,,,,,,,Lecture and laboratory learning each week. A variable credit course that introduces field and laboratory analyses in environmental science. Individual learning contracts are developed with instructor Students must pay a $300 laboratory materials fee
GEOG431,Culture and Natural Resource Management,3,3,"Reg, P-F, Aud",0101,Kuishuang Feng,25,0,0,TuTh 11:00am-12:15pm,,,,1,0,0,1,0,0,,,,,GEOG421 or GEOG431,GEOG421,,,"Basic issues concerning the natural history of humans from the perspective of the geographer. Basic components of selected behavioral and natural systems, their evolution and adaptation, and survival strategies."
GEOG442,Biogeography and Environmental Change,3,3,"Reg, P-F, Aud",0101,Laura Duncanson,30,22,0,TuTh 12:30pm-1:45pm,,,,1,0,0,1,0,0,,GEOG301. And GEOG201 and GEOG211; or permission of BSOS-Geography department,,,,GEOG4 47,,,"Biogeographical topics of global significance, including a consideration of measurement techniques, and both descriptive and mechanistic modeling. Topics may include: scale in biogeography, biodiversity, carbon geography, climate and vegetation, interannual variability in the biosphere, land cover, global biospheric responses to climate change, NASA's Mission to Planet Earth and Earth Observation System. The class focuses on both natural and athropogenic controls, impacts of biography on climate and ecosystem services and different methods in biogeography."
GEOG471,Technologies for Computational Earth Observations,3,3,"Reg, P-F, Aud",0101,John Armston,25,22,0,MW 2:00pm-2:50pm,,,Class time/details on ELMS,1,0,0,1,1,1,,GEOG371 or permission of instructor,,,,,,,"An introduction and exploration of cutting-edge novel remote sensing datasets and their associated science uses and applications. We present several modules focused on different technologies (multispectral, lidar, radar, thermal), and for each have both hands-on lab assignments, lectures, and applications case studies. Data fusion techniques, and common analysis and processing pitfalls are presented and discussed. Hands-on computer labs allow students to explore each dataset via online tutorials. After all datasets are presented, students download their own datasets in an area of interest to them, and work toward a unique student-driven project for presentation to the class. The sky is literally the limit in this interactive course which provides a research experience opportunity for students in a supportive atmosphere."
